date,alpha,beta,eta,lambda,epsilon,gamma,iota,delta,mu,omicron,alpha_rel,beta_rel,eta_rel,lambda_rel,epsilon_rel,gamma_rel,iota_rel,delta_rel,mu_rel,omicron_rel,other,other_rel,sum,ba1,ba1_rel,ba2,ba2_rel,ba3,ba3_rel
2020-12-18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,12,0,0.0,0,0.0,0,0.0
2020-12-19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,4,0,0.0,0,0.0,0,0.0
2020-12-20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,7,0,0.0,0,0.0,0,0.0
2020-12-21,1,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.9615384615384616,26,0,0.0,0,0.0,0,0.0
2020-12-22,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,10,0.9090909090909091,11,1,0.09090909090909091,0,0.0,0,0.0
2020-12-23,1,0,0,0,0,0,0,0,0,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.9375,16,0,0.0,0,0.0,0,0.0
2020-12-24,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,6,0,0.0,0,0.0,0,0.0
2020-12-25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,8,0,0.0,0,0.0,0,0.0
2020-12-26,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,5,0.8333333333333334,6,1,0.16666666666666666,0,0.0,0,0.0
2020-12-27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,10,0,0.0,0,0.0,0,0.0
2020-12-28,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.0,23,0,0.0,0,0.0,0,0.0
2020-12-29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,10,0,0.0,0,0.0,0,0.0
2020-12-30,1,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571428571428571,7,0,0.0,0,0.0,0,0.0
2020-12-31,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,6,0,0.0,0,0.0,0,0.0
2021-01-01,0,0,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.125,4,0.5,8,1,0.125,0,0.0,0,0.0
2021-01-02,4,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.8260869565217391,23,0,0.0,0,0.0,0,0.0
2021-01-03,0,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,22,0.88,25,2,0.08,0,0.0,0,0.0
2021-01-04,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,48,0.96,50,2,0.04,0,0.0,0,0.0
2021-01-05,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.0,23,0,0.0,0,0.0,0,0.0
2021-01-06,1,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.95,20,0,0.0,0,0.0,0,0.0
2021-01-07,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1.0,24,0,0.0,0,0.0,0,0.0
2021-01-08,3,0,0,0,0,0,0,0,0,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.9375,48,0,0.0,0,0.0,0,0.0
2021-01-09,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,19,0,0.0,0,0.0,0,0.0
2021-01-10,1,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.9285714285714286,14,0,0.0,0,0.0,0,0.0
2021-01-11,2,4,0,0,0,0,0,0,0,0,0.015384615384615385,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.9538461538461539,130,0,0.0,0,0.0,0,0.0
2021-01-12,7,0,0,0,0,0,0,2,0,5,0.08433734939759036,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.060240963855421686,69,0.8313253012048193,83,4,0.04819277108433735,1,0.012048192771084338,0,0.0
2021-01-13,10,0,1,0,0,0,0,0,0,1,0.09259259259259259,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,96,0.8888888888888888,108,1,0.009259259259259259,0,0.0,0,0.0
2021-01-14,3,1,0,0,0,0,0,0,0,0,0.057692307692307696,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.9230769230769231,52,0,0.0,0,0.0,0,0.0
2021-01-15,13,4,0,0,0,0,0,0,0,0,0.125,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.8365384615384616,104,0,0.0,0,0.0,0,0.0
2021-01-16,5,0,0,0,0,0,0,1,0,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,54,0.9,60,0,0.0,0,0.0,0,0.0
2021-01-17,11,0,0,0,0,0,0,0,0,0,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.7659574468085106,47,0,0.0,0,0.0,0,0.0
2021-01-18,22,1,2,0,0,0,0,1,0,0,0.060941828254847646,0.002770083102493075,0.00554016620498615,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,335,0.9279778393351801,361,0,0.0,0,0.0,0,0.0
2021-01-19,22,2,0,0,0,0,0,0,0,0,0.07885304659498207,0.007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0.9139784946236559,279,0,0.0,0,0.0,0,0.0
2021-01-20,14,0,0,0,0,0,0,1,0,0,0.04778156996587031,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,278,0.9488054607508533,293,0,0.0,0,0.0,0,0.0
2021-01-21,13,2,0,0,0,0,0,0,0,0,0.04727272727272727,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,0.9454545454545454,275,0,0.0,0,0.0,0,0.0
2021-01-22,11,1,0,0,0,0,0,0,0,0,0.039568345323741004,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,0.9568345323741008,278,0,0.0,0,0.0,0,0.0
2021-01-23,5,4,0,0,0,0,0,1,0,0,0.04310344827586207,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,106,0.9137931034482759,116,0,0.0,0,0.0,0,0.0
2021-01-24,4,2,0,0,0,0,0,1,0,0,0.038461538461538464,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,97,0.9326923076923077,104,0,0.0,0,0.0,0,0.0
2021-01-25,51,5,1,0,0,0,0,1,0,0,0.0781010719754977,0.007656967840735069,0.0015313935681470138,0.0,0.0,0.0,0.0,0.0015313935681470138,0.0,0.0,595,0.9111791730474732,653,0,0.0,0,0.0,0,0.0
2021-01-26,33,0,1,0,0,0,0,0,0,0,0.0658682634730539,0.0,0.001996007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,0.9321357285429142,501,0,0.0,0,0.0,0,0.0
2021-01-27,29,4,2,0,0,0,0,0,0,0,0.07021791767554479,0.009685230024213076,0.004842615012106538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,0.9152542372881356,413,0,0.0,0,0.0,0,0.0
2021-01-28,82,0,3,0,0,0,0,0,0,0,0.15619047619047619,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,0.8380952380952381,525,0,0.0,0,0.0,0,0.0
2021-01-29,52,3,1,0,0,0,0,0,0,0,0.14647887323943662,0.008450704225352112,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,0.8422535211267606,355,0,0.0,0,0.0,0,0.0
2021-01-30,15,1,0,0,0,0,0,1,0,0,0.11194029850746269,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,117,0.8731343283582089,134,0,0.0,0,0.0,0,0.0
2021-01-31,14,0,0,0,0,0,0,0,0,0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.825,80,0,0.0,0,0.0,0,0.0
2021-02-01,83,5,3,2,0,0,0,0,0,0,0.1571969696969697,0.00946969696969697,0.005681818181818182,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,435,0.8238636363636364,528,0,0.0,0,0.0,0,0.0
2021-02-02,145,1,2,0,0,0,0,0,0,0,0.17575757575757575,0.0012121212121212121,0.0024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,0.8206060606060606,825,0,0.0,0,0.0,0,0.0
2021-02-03,76,7,1,0,0,0,0,0,0,0,0.17233560090702948,0.015873015873015872,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,0.8095238095238095,441,0,0.0,0,0.0,0,0.0
2021-02-04,85,3,1,0,0,0,0,0,0,0,0.1905829596412556,0.006726457399103139,0.002242152466367713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,0.8004484304932735,446,0,0.0,0,0.0,0,0.0
2021-02-05,91,5,4,0,0,0,0,0,0,0,0.1794871794871795,0.009861932938856016,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,0.8027613412228797,507,0,0.0,0,0.0,0,0.0
2021-02-06,40,2,1,0,0,0,0,0,0,0,0.20100502512562815,0.010050251256281407,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0.7839195979899497,199,0,0.0,0,0.0,0,0.0
2021-02-07,16,0,1,0,0,0,0,1,0,0,0.12307692307692308,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,112,0.8615384615384616,130,0,0.0,0,0.0,0,0.0
2021-02-08,88,2,3,1,0,0,0,0,0,0,0.1423948220064725,0.003236245954692557,0.0048543689320388345,0.0016181229773462784,0.0,0.0,0.0,0.0,0.0,0.0,524,0.8478964401294499,618,0,0.0,0,0.0,0,0.0
2021-02-09,101,3,1,1,0,0,0,0,0,0,0.18397085610200364,0.00546448087431694,0.0018214936247723133,0.0018214936247723133,0.0,0.0,0.0,0.0,0.0,0.0,443,0.8069216757741348,549,0,0.0,0,0.0,0,0.0
2021-02-10,117,2,1,1,2,5,0,0,0,0,0.21311475409836064,0.0036429872495446266,0.0018214936247723133,0.0018214936247723133,0.0036429872495446266,0.009107468123861567,0.0,0.0,0.0,0.0,421,0.7668488160291439,549,0,0.0,0,0.0,0,0.0
2021-02-11,137,4,2,1,1,0,0,0,0,0,0.22204213938411668,0.006482982171799027,0.0032414910858995136,0.0016207455429497568,0.0016207455429497568,0.0,0.0,0.0,0.0,0.0,472,0.7649918962722853,617,0,0.0,0,0.0,0,0.0
2021-02-12,159,5,4,0,0,0,0,0,0,0,0.2602291325695581,0.008183306055646482,0.006546644844517185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,0.7250409165302782,611,0,0.0,0,0.0,0,0.0
2021-02-13,81,2,2,0,0,1,0,0,0,0,0.23823529411764705,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0029411764705882353,0.0,0.0,0.0,0.0,254,0.7470588235294118,340,0,0.0,0,0.0,0,0.0
2021-02-14,13,0,3,0,0,0,0,0,0,0,0.14772727272727273,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.8181818181818182,88,0,0.0,0,0.0,0,0.0
2021-02-15,168,5,3,0,0,1,0,0,0,0,0.2608695652173913,0.007763975155279503,0.004658385093167702,0.0,0.0,0.0015527950310559005,0.0,0.0,0.0,0.0,467,0.7251552795031055,644,0,0.0,0,0.0,0,0.0
2021-02-16,197,2,2,0,0,1,0,0,0,0,0.28062678062678065,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,500,0.7122507122507122,702,0,0.0,0,0.0,0,0.0
2021-02-17,192,2,4,0,0,0,0,0,0,0,0.32,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,0.67,600,0,0.0,0,0.0,0,0.0
2021-02-18,213,1,1,1,0,0,0,0,0,0,0.3610169491525424,0.001694915254237288,0.001694915254237288,0.001694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,374,0.6338983050847458,590,0,0.0,0,0.0,0,0.0
